"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Y"
-0.563670532087201,1.41432123724371,3.27187974471599,-1.13103851884653,5.1363879465498,1.84380337583394,-1.70275366022724,4.60520977387205,2.0546532003209,-0.9323792239214,77.6527768721883
-1.77391203234208,8.14577187411487,8.2066791690886,0.483510359657257,2.63086389284581,-2.05262210441872,0.0519680281030819,2.29704419383779,0.462944370228797,-0.173022045903758,83.6589254526731
-0.412950319192296,6.07411115197465,7.60812185239047,1.54008158093081,2.10673766443506,-1.38371051379295,0.427861162543858,7.2759882058017,6.9647993077524,2.49119493449915,137.905200262372
-1.76413432267848,3.3756399853155,7.21085566328838,-0.963750430239335,0.167537559755147,0.142743926296807,-1.42934462945835,5.82346205366775,7.33622568193823,-0.0565861326574158,118.909922952342
0.79169541615847,3.81112993927673,8.87139828177169,0.235760454825894,8.81099584279582,1.02639551356913,-0.34694226829374,4.04612899292260,1.03802240453660,0.698731611661322,115.549676442782
1.20934001714194,3.30104535445571,3.94490333041176,1.06512171897876,3.30571219092235,0.200533602552526,-1.53013991565866,5.92954848892987,7.88026594556868,1.23243644329320,118.381218975339
0.819767695364038,1.63341373205185,8.05015520891175,-0.210494465393095,4.48166358983144,-0.687558229444184,-0.0609512066546808,8.64665405126289,5.58843213832006,-0.390494537509132,137.772155604067
-1.88867226210992,0.749723475892097,1.77047402597964,-1.31414440359019,5.49796085106209,-1.42860255339222,-0.235542580869644,8.06725497823209,8.03225793642923,-0.475151800438419,121.143952503527
-1.01602304426321,4.33237099321559,4.76053584599867,-2.39064728562222,7.60854260064662,-0.0211462502934781,1.08434275523100,4.77763365255669,9.68375141033903,2.93247551643249,145.614121514952
-0.422844315750488,3.31569683039561,5.38210522616282,0.913807738490146,0.816723983734846,0.680529582993933,-0.82230413089088,3.21042852476239,8.68021586211398,0.323649727894725,105.746048009680
1.06861150885336,1.01298589957878,5.8560797944665,0.627606397992004,4.87849227618426,-0.111131094747345,0.547830124680965,5.56181793333963,4.6075638034381,-0.65586051160934,106.215625274651
0.679550822362607,2.77169315610081,9.54134930623695,-0.200726111472077,7.27350044529885,-1.52465482480815,0.381122455526359,9.05475646955892,8.84191857185215,-0.169317216414430,182.717218846115
0.0637389812894634,8.7973280902952,0.061691664159298,1.26085224052338,0.105416998267174,0.510767528553121,-0.281259145171792,9.06527064973488,7.6067769806832,0.238308136835226,109.622509643417
1.85595163908757,1.78068550303578,5.89133146917447,-0.590993066897861,7.0737504796125,0.165019344068264,-1.44007328320308,7.9117561574094,4.57098526647314,-0.0171154290642905,128.906392812134
-0.210395226864059,2.37012373981997,4.58514661062509,0.353196783033668,2.73434678791091,-0.577653460695448,-1.16170914956607,3.13929608790204,8.390980057884,-0.175983135869034,107.591797533570
0.399104295974575,9.22964887227863,6.79642103612423,1.31679473519489,5.85496483137831,-0.848896716748598,0.567694420694727,4.58158459281549,5.25123336585239,-0.368120491978488,130.386977051391
-0.440299451905913,6.10079317353666,7.33221645234153,-1.01319331699022,5.79362973105162,0.0109633031662213,0.156980704088228,4.53679922968149,0.656279362738132,-0.763738102475775,100.341725009306
0.278543193998949,8.51697132457048,5.5187585321255,0.733632145004241,4.82573900604621,-1.93894148584750,-0.519494454936468,0.272949687205255,1.21679049218073,-0.129543155542773,72.1053294764804
0.480539363720506,9.2020619357936,1.17569694062695,-2.16383659447726,3.90160744776949,-1.43294539393843,-0.601256148751181,1.99642864288762,1.70686705969274,-0.297261639392894,61.8869995287667
-0.0311132099277798,5.41296361712739,1.73350018914789,0.551931122896322,8.11537001980469,0.19958849404583,1.07749658697108,4.23634740756825,5.65774050075561,-0.344325637211744,106.382416387560
-1.35224647702735,8.28795479144901,4.15900584077463,0.725789892402813,4.66801989125088,-0.348722897751698,-2.12928369973811,9.12009707652032,9.28441328462213,0.313165884513872,159.898771519886
-1.38332681252726,2.44184176204726,5.68929361179471,-1.06163993683670,6.78391472669318,0.0541029543713637,-2.00417696401758,4.90691215265542,8.92186182085425,-0.958793646994562,138.601701426617
-0.623000553024251,9.9430868611671,7.2064059972763,0.867539103026848,6.68681588256732,-0.230248986873581,0.224217788177995,8.8187861116603,7.83200261183083,0.26278706728696,174.794822738687
-1.01696371366999,7.2733495850116,9.86077810637653,-0.372269962587614,0.139969133306295,2.53170052491684,-0.836856775635553,8.65957269212231,1.15540283732116,-0.234620679147322,115.502391149532
-0.547619948218429,9.84136724146083,5.41117454413325,1.83407290764058,1.09263113234192,1.97924026050599,-0.102479425997391,1.37610829900950,7.49652593163773,0.264848946504147,103.361359005718
0.814480385890487,3.03344861604273,2.15378465596586,-0.845429083543833,6.36330628301948,-0.00650110416720253,0.287227959714856,0.272619340103120,6.82267036288977,-3.00411658355112,84.9046744115759
0.413266329219853,7.17323607532308,6.2795191234909,-0.132098262034066,2.998654441908,2.16458383199779,-0.655077961742608,6.16002199938521,1.29414737923071,0.301801984431753,97.673499679273
-0.397676308694884,4.61072101956233,4.95488731889054,-0.302894108149538,1.24227510998026,0.695889423473772,-0.656487753020819,0.734142626170069,4.17464768979698,1.19653728133899,69.1616024291799
-0.702121668448415,4.05952278990299,6.0360153671354,0.117820249083787,6.57825459027663,0.103330575688651,1.52313620383356,1.66658798232675,7.07608855562285,0.417918361463956,116.248373705452
-0.357751264230374,6.67966219596565,3.96868337644264,0.797617230411265,3.99969802238047,-0.92679947769923,-0.855086654768981,8.43925636261702,4.2307565594092,-1.34954863088894,118.960705334860
-0.553445109941617,6.98747822782025,8.75184942735359,-0.34784180393466,5.0738913519308,0.143374743671568,-0.747033479432608,9.91426222259179,9.65168363647535,-1.84514245817090,185.879150483919
-1.72996620996139,1.00126025732607,3.18987755570561,1.76126458815192,5.077559503261,0.731001086845925,0.990629535026532,6.20029067387804,6.74887852044776,0.760856580225487,111.007095639907
0.447424699642774,5.96970655955374,1.83505463879555,0.0128518973964679,6.98895015055314,-0.408377152929507,2.05339067856981,2.94720180798322,2.93442647671327,-0.6227009724438,82.8222313182718
-0.324780655594053,3.78891215194017,6.3455581269227,-0.728406577055834,6.7220475920476,0.612466517993444,0.0474238831975023,9.04960781801492,4.53388479072601,0.456229130989031,140.971143662329
-0.317571915072617,1.47349807666615,0.726403107400984,-0.359078162659717,8.88651455985382,-0.359565874844618,-0.0729087629743013,0.725700058974326,2.56820131093264,-0.661330472979348,61.9830629305882
0.404479863691841,0.00396098708733916,2.52726688981056,-1.34293196873258,7.03354047844186,0.717293606019075,-1.6068285450895,6.3892785529606,6.43769086804241,-0.215682622414025,110.911282429983
0.280121170036635,8.85279769543558,1.58940951805562,0.955154525439276,6.56581421149895,-0.116390688086525,0.175269637098005,1.27861615736037,6.08663642080501,0.218176908937242,95.5767983538187
-1.90544600655495,9.21135217882693,8.36003375938162,-0.0557891398100353,7.21486293012276,0.578119120967151,-0.205635041068834,2.85327594494447,2.40379640832543,0.704443416770617,117.817043109166
0.648559276282888,1.07659816974774,9.9616387160495,0.799593341758253,5.31253032619134,0.162088027990861,0.342951087928670,1.63586185313761,2.53305200021714,-2.72480204372931,99.1899491971983
-1.48043921209348,2.23053078167140,7.71846931893378,0.275985741892748,0.433285788167268,0.679064738366705,0.842065889416853,5.37352822953835,9.63589617982507,0.64885704958341,131.172178009864
-0.228051889999433,3.74595996923745,6.01963128894567,0.207384901697953,2.06877374090254,0.0148505191031126,-1.72397063332936,7.46410585707054,3.14212399302050,0.123636388976832,102.178874069116
1.11099366984470,4.32939622784033,9.9568328121677,0.262750227565074,8.4072008752264,-0.517822218875744,0.390904002786744,3.76603086013347,9.61414084304124,1.05702223981412,171.200964263275
0.152062686764301,1.33492718450725,6.32205459522083,-0.928796201683454,1.17963614407927,-0.0895979054360403,-0.356832075620924,8.79512642510235,1.31106675369665,0.402961748788281,91.1319552397017
-0.886480474513016,9.16469254530966,7.77301671216264,-0.121636287736333,8.21664688643068,1.55702716082714,-0.099005249098084,1.27982672303915,2.93300484772772,-0.0164449899538693,115.151700389188
-0.272528403611602,8.89166418462992,1.11002169316635,-1.42570799041723,5.23124654777348,-0.105814662354605,0.0467909810970752,7.08559497026727,3.26482135569677,0.287990332015678,99.742134871311
-0.0760644121983848,7.70640766946599,2.35855269012973,0.644582343287851,8.41285294853151,-0.815267364571948,-0.813004807397878,6.29172460176051,7.72429448086768,0.992346546947934,139.435684920657
0.302190461429214,1.34557676501572,7.85659339278936,-0.18769008355831,8.75603216467425,0.510321214589365,-0.586158664894064,9.15937869111076,9.7280469443649,1.61460873021626,183.469279695308
-0.987988128797638,2.33327975729480,7.54456078633666,0.417171252208725,6.64836815092713,-0.604124942525839,0.364190536669757,0.752089486923069,6.90017298562452,0.81557670713326,114.313844515087
1.5296366444659,3.30177519470453,4.5584879303351,2.28906740388982,5.15703163575381,-1.24993593463486,0.64175750090996,0.384637454990298,8.8383714412339,1.50909860718835,106.030317690615
0.0882462275044178,9.49056210694835,4.68406590167433,-1.44826302028137,6.57670328160748,1.38088666901510,-0.139043601005436,4.1888062749058,3.2175179105252,0.903153829194576,110.914193062164
-0.129350220394092,4.07753570703790,0.395306078717113,-0.147105749751994,3.69093531509861,-0.597756694297008,0.798529088095134,9.78071338729933,0.178828884381801,-0.863929148452001,75.6778984901108
0.214462845795370,4.79411822045222,2.19407135620713,0.881678058712641,2.50597685109824,-1.39985321965664,-0.186884342865005,4.89569774828851,2.77388764312491,-1.01006252192073,72.3053503472033
2.32985256994418,5.6355788721703,5.18211612245068,1.77035641149420,9.81571263400838,1.23871640704904,-0.523118904684793,4.97387081151828,9.06554790679365,0.245302802276296,157.502895120009
1.59447837914865,6.58525545848534,7.86831602919847,-0.555170849587597,5.69817722775042,-1.19464306108087,0.70658170072577,0.315707335248590,2.62698736973107,0.718503984689298,93.3111767816655
-0.536292186018292,6.48153068963438,0.557703648228198,-0.164683077842544,1.90077924868092,-1.58387357466092,-0.475865116682649,3.05340605787933,5.85039537632838,-1.14972248517131,75.076044561475
0.719441291046421,0.457149550784379,2.85753491334617,-1.90735563906382,5.86761932587251,0.67151471772377,-0.504152101833659,4.10518339369446,9.07615160336718,1.00819981104886,114.325779836260
0.705728594331637,4.16495107579976,0.416873879730701,-0.841999052785327,8.84561999235302,1.16177125641305,0.144060239028915,3.15541967982426,6.3348739920184,0.699433108797353,99.2765951023273
-1.43643279148136,7.74779824074358,1.56906943302602,-0.46959782943847,0.580226050224155,1.51595561832461,-0.0556038905814862,3.54894902324304,6.48805377772078,-0.283110642713684,86.0026693813695
-0.675915826424862,4.14883864112198,3.55060902191326,1.83123863466795,6.3391898246482,-0.121172543258600,0.366513537536821,3.21728251874447,4.46375763043761,-0.344300248584859,95.1543293363556
1.36575832534067,1.38940584845841,6.88669780967757,-0.0158537311444801,7.31364297913387,0.210592207734924,0.0146872867849605,6.36381143005565,5.23601947817951,-0.89242380052895,129.5323810953
2.66698089073649,1.50748525047675,5.55510878097266,0.615704202871444,1.05655475985259,-0.40407990828919,0.405956016941569,4.06794510083273,1.31479442119598,0.96122142490648,63.4742696760496
1.07893524806881,1.85104312608019,6.81094068335369,-1.10101494895277,9.41094900248572,-0.512635673451385,-3.05406171310442,8.5694166389294,1.93812639452517,-0.993072565539004,130.637773260609
0.158158763092458,3.20427290862426,3.55148644885048,0.393260913104588,0.339919801335782,-0.635071529556278,0.163959447675795,0.0272722565568984,9.42541295429692,-0.263242122052262,82.4283078189233
0.9677191293032,0.923201637342572,9.28420036099851,0.89892274258683,8.19088045274839,0.680165892297254,-0.850237197767972,1.49052899098024,1.19630780536681,1.04264534623163,97.1641100990262
-0.435655431538141,5.51903998479247,5.36102545214817,0.268671733137506,3.65193908801302,0.505858286637237,1.66321293520031,7.9716082662344,9.86235520336777,-1.43951274740675,153.19535287241
-1.22171706741338,7.16603195061907,9.9730617995374,1.53093306410231,7.77261081151664,-1.9192486389799,-1.20115429792934,6.2532922718674,5.5110154254362,-1.47360566914606,160.278248652141
-0.67973154573694,0.595665313303471,0.108264160808176,0.786439838784587,4.84730997355655,1.25078123355313,-1.17434952917422,7.08905964856967,9.01707906275988,-1.46631384217342,111.644475324015
-0.166563014869565,9.05020451638848,1.62881562486291,-1.84451708018202,8.38891831925139,-1.02033577023447,1.01636254746490,8.90989868203178,9.39170406898484,0.255710522983961,162.748668860388
0.487644889735563,6.2178100971505,0.716048730537295,1.63351763147605,2.79166541295126,1.52998379750749,0.549291730747784,2.60956801241264,8.27386317076162,-0.947924881817068,90.3966348908537
-0.299184961309933,0.698281661607325,7.37277318490669,-0.459497432155366,9.67762354994193,0.275833289600345,-1.07046335274169,1.20459613623098,8.9821932790801,-1.99107983402474,138.777834971070
0.57042337964662,0.575407254509628,7.93365045683458,0.327811829921967,0.541200612206012,0.240416178393615,-0.263667265117200,8.37349652079865,8.64140023710206,1.15554090124987,136.555546152380
-1.46939443459434,3.71954555856064,1.27658842829987,-2.51974794666418,7.04309898195788,0.536360488627211,1.17417932920318,9.28263935260475,4.68347014393657,0.0920376687075423,116.501182829523
-2.37579135743875,4.30465613026172,3.82538683712482,1.16748098292099,4.71125035313889,-1.23545680205734,2.11499947146269,3.13467771280557,4.82026441954076,0.347954441019725,91.9459585140124
-1.37923004452859,1.59217530395836,4.44981788285077,-1.46598954525846,7.06845357548445,0.241758373280844,-1.56005448383888,2.10449258796871,5.92365332646295,1.11616622144691,100.900508072429
1.13387311046328,7.51156807877123,4.25378893036395,0.429697061536252,7.37687863409519,-1.23056023030269,-0.256287064622128,9.52251612907276,0.12215506285429,0.791625172912118,115.254783182491
-1.22620724886481,7.67071114853024,0.0157624064013362,-0.304046528834485,6.61331286653876,0.269534890296065,-1.14803086039287,9.27856916096061,2.94518141075969,1.25877850363635,108.095017068212
-0.559251653477697,5.07667020196095,4.39402207266539,-0.264752172158915,5.38392580579966,1.19228736342869,-0.541703722747621,4.04606329044327,6.05084996204823,0.842006603186818,110.843256114904
-0.729587451891519,2.85007564583793,7.05846181605011,1.36264659710864,7.68013446824625,-0.497133890184532,0.180718789724005,1.33474900387228,9.36802682001144,0.137879098393897,136.820468594441
0.284353734904523,3.96384804276749,1.84230719227344,-0.274422862656484,3.19714698474854,-1.20304544168819,-1.00666048728201,5.74026363901794,0.324654772412032,0.491660757575099,60.6349956852887
-0.8431460553568,4.52677169814706,9.93711459916085,-0.358681725635392,3.99240458849818,0.152299815664434,-0.431609583952143,3.34253271808848,5.69086055969819,0.461684313829434,125.741013379016
0.187118061884328,9.03339461656287,5.02427269238979,0.671791386081422,2.00542943784967,0.227885290583795,0.739527214727556,0.597148279193789,8.29921065829694,-1.38289876888586,106.756642247885
-0.089372124455587,0.182362920604646,7.28033311199397,0.828969103788658,4.525439850986,1.15266890827046,1.62442056293255,2.64639373868704,3.55626102536917,-0.702065082520255,90.0152159485542
0.174626583703252,1.71180377248675,0.275842198170722,0.259962525179432,3.35771642159671,-0.173717228659260,0.276422212799426,8.42537386808544,8.3936329651624,0.635699625957393,111.081248681863
1.34390686789160,9.19827501289546,8.22510647820309,0.0612932189029135,7.40073899039999,-0.611643976581327,-0.214976492269668,0.0759297795593739,6.46502706687897,-0.965459893462906,128.989180452757
