"","X"
"195",2.42884411881708
"196",0.0125603865716722
"197",0.47982908640202
"198",0.537139431040336
"199",0.341926277573262
"200",0.0999846144930109
"201",0.303379101836896
"202",0.0214034568150972
"203",1.3773857692691
"204",1.84635000181486
"205",0.252902360927437
"206",0.29010398337997
"207",0.832159094178217
"208",0.462034866995328
"209",1.54799676458332
"210",0.870633659122243
"211",0.326135534971949
"212",2.72061175037309
"213",1.06230606558024
"214",0.512622323326327
"215",1.80132500446762
"216",0.537137022720172
"217",1.40283649572366
"218",0.624601024442113
"219",2.45944816759152
"220",0.624422953891141
"221",2.7158249272533
"222",0.136132597677655
"223",0.183504370055162
"224",0.686582487232827
"225",1.59141784162612
"226",0.806307500208365
"227",0.139414254206796
"228",0.109667464119422
"229",0.485438957241002
"230",0.10009731510792
"231",0.0464846054415931
"232",1.20282337738919
"233",0.39108272048307
"234",0.458791522921871
"235",0.409356108145578
"236",1.90188299733325
"237",0.715634029141745
"238",0.830545995368539
"239",0.0425040812840404
"240",1.42661960122828
"241",0.407363325320222
"242",1.03270463347258
"243",0.502973193903784
"244",0.0116346764584568
"245",0.444578681170373
"246",1.46627313003378
"247",0.0953469390750562
"248",1.57241367881951
"249",1.43725958111286
"250",1.12467209295407
"251",2.40118597935568
"252",0.240687972639913
"253",1.18437730847242
"254",0.582245741873146
"255",2.6036315279071
"256",1.51954271024879
"257",0.118071147819859
"258",0.0460574340138521
"259",2.43553731327862
"260",0.0502778362337645
"261",0.160993054066296
"262",0.0969085769800397
"263",0.384499743762257
"264",3.54562822399475
"265",0.172833530613771
"266",1.65573967152723
"267",2.32008500914567
"268",2.12881171302217
"269",1.51599021052566
"270",2.19524738651863
"271",0.414942850365297
"272",0.472589119613826
"273",1.29718894970228
"274",1.41933667356414
"275",1.38221490569496
"276",1.92996528694623
"277",0.213055103388313
"278",0.336410304239312
"279",0.435909173068973
"280",0.215399473393859
"281",0.513352122489032
"282",0.602844289385832
"283",0.616214842396927
"284",1.07811029799008
"285",2.63867281052114
"286",0.950569980124394
"287",0.686688382610247
"288",0.777423332733196
"289",1.97887427902962
"290",0.772635822464798
"291",0.716870157767021
"292",1.13993216316661
"293",3.04308595429772
"294",0.438489565080577
"295",0.200029964522495
"296",0.909310913864609
"297",1.24241645597933
"298",0.314080952336411
"299",1.36702875886289
"300",1.41835476367399
"301",1.0017998084438
"302",1.86445059310109
"303",0.273401743837527
"304",1.85447624251859
"305",0.79201407852916
"306",0.810173110185794
"307",0.705624161084287
"308",2.42059719694337
"309",0.0746139696427992
"310",1.06406575911292
"311",0.854785840629829
"312",0.370227178646164
"313",2.50141352186644
"314",0.85176132581862
"315",1.05480540476331
"316",1.18211856094662
"317",0.337240792304784
"318",0.188866533435784
"319",1.13308566627326
"320",0.211625485090198
"321",0.169723964092525
"322",0.638397952000221
"323",1.46457554201736
"324",0.891432003238949
"325",0.712501829435073
"326",0.846106844991238
"327",0.0573378442400521
"328",0.233911618880637
"329",0.289105398526469
"330",0.718751601248357
"331",1.39650164143191
"332",0.849772180059525
"333",0.514440400364039
"334",1.15501377528126
"335",1.17058099171678
"336",0.362905012639044
"337",1.33676690833315
"338",1.28060007104538
"339",0.635471026581544
"340",3.8049356925799
"341",0.426563911593996
"342",0.498755357705511
"343",1.37787896923462
"344",4.66503569464531
"345",0.607981380041722
"346",2.37177311058976
"347",0.593073816819267
"348",0.00573799569504571
"349",0.625434750737576
"350",0.182859406533924
"351",4.42205610977134
"352",0.109727552102936
"353",0.839139150597845
"354",2.3821632554768
"355",0.811257955020791
"356",0.0688759814743157
"357",0.0898384633174451
"358",1.69990704824698
"359",2.69017544386601
"360",0.388282898731612
"361",2.07755648212331
"362",2.41577325489707
"363",0.286367428921754
"364",1.61868575151867
"365",0.723183522522759
"366",1.28829595047159
"367",0.189599581062794
"368",0.279429404029658
"369",1.21881384640219
"370",0.522208807725735
"371",2.11700502923544
"372",5.13176048530306
"373",0.93896593429142
"374",0.0725890250204803
"375",0.139102472325454
"376",0.295425129293294
"377",0.000899104572307354
"378",2.02389280084728
"379",0.900446460517089
"380",0.300351973645367
"381",2.18024532987495
"382",1.37312817927366
"383",1.23827318962817
"384",0.0570440693531604
"385",1.83440622987092
"386",0.452104822400358
"387",0.563359389511439
"388",2.06388456070521
"389",1.51124600710828
"390",0.0609903514847045
"391",0.487017649487331
"392",0.599053945135582
"393",1.95210575664526
"394",0.182401067816035
"395",0.219157404632333
"396",1.24637611470381
"397",0.430742923629957
"398",0.70855129239616
"399",0.0569591560139582
"400",0.552877055278251
"401",2.81297536158409
"402",0.786492892456824
"403",3.19302051936563
"404",0.55347311056473
"405",1.77877977087545
"406",1.64064853727522
"407",1.04120804865432
"408",0.0978880380461743
"409",2.53879821676448
"410",1.53604024497062
"411",1.13024984525933
"412",0.226655612131218
"413",0.471066916128853
"414",1.38460390161356
"415",1.71246844801574
"416",0.128456946373075
"417",0.494456260588828
"418",0.165007037100664
"419",0.715468146341693
"420",0.232062219259712
"421",1.20078808308423
"422",1.01029725050773
"423",0.419570939274845
"424",1.22519373911871
"425",0.070086523116409
"426",1.11982075002295
"427",1.35623868438987
"428",0.133983929968112
"429",1.32051729997675
"430",3.19252859832648
"431",0.234942946538587
"432",0.0337186770943495
"433",1.23800842048168
"434",1.30238856736479
"435",0.32038304501699
"436",1.9587171798129
"437",1.34887084915208
"438",0.641933782351809
"439",0.124607716438299
"440",2.49874242917734
"441",2.00523665867964
"442",2.57307798082033
"443",4.38884921883709
"444",0.850173341371689
"445",1.78969713230295
"446",4.38585945419236
"447",0.135520622915738
"448",0.845635447889583
"449",1.73551186754513
"450",0.468452129379049
"451",0.951069200576019
"452",1.53147504209045
"453",2.21584262230034
"454",1.30646634660313
"455",0.661080899452056
"456",0.74398840357494
"457",0.984995278834892
"458",2.66600659982834
"459",1.04764208926546
"460",0.670547553381839
"461",1.07360479745668
"462",0.956856703286059
"463",1.53763237189314
"464",2.54759157895281
"465",0.615603856176704
"466",0.776569977673332
"467",1.53547414308664
"468",2.60040146871523
"469",0.016316388185684
"470",0.909563401386214
"471",2.62749132377854
"472",0.829655741650764
"473",5.0396990053636
"474",2.69274123848947
"475",0.985263745359917
"476",1.57193106206507
"477",1.295227671817
"478",3.29045349944131
"479",0.810166222989935
"480",0.276608032999666
"481",0.144441564743094
"482",0.260383346475588
"483",1.77408621212881
"484",2.35749935378178
"485",0.0705794841789241
"486",1.36379511198382
"487",0.522475660342228
"488",0.71210878814571
"489",0.828221604952696
"490",1.17537450528676
"491",1.22819774887399
"492",0.332612137716788
"493",5.61906867650238
"494",0.00874546313204332
"495",2.07118847427849
"496",0.0614517863344896
"497",0.681536295427964
"498",0.0766284181133358
"499",0.0692379582880381
"500",1.08837863550857
"501",0.320701535649739
"502",6.06236863590988
"503",0.544824849602047
"504",0.634861363379004
"505",0.182061905988476
"506",1.44804301586067
"507",0.0334655240989353
"508",1.25660628288301
"509",2.01043292084095
"510",2.55814935484198
"511",0.108978215169597
"512",0.222639396570839
"513",0.417844903144565
"514",0.801914713743234
"515",1.95660781512551
"516",0.387544365587874
"517",0.26762059690631
"518",0.590695485055864
"519",0.523144927259151
"520",1.56364305415428
"521",0.0761322859492335
"522",1.26246185122433
"523",0.284228725572834
"524",0.375295759415139
"525",0.533852607596081
"526",0.212997852026934
"527",0.142309647220951
"528",2.77765800130396
"529",5.78796754852528
"530",0.493734661437623
"531",0.197724344870156
"532",0.107795612338323
"533",0.638529342914616
"534",0.904279347480446
"535",0.0297258111213768
"536",1.02985453662253
"537",0.207560167607729
"538",0.387673068523675
"539",1.7311984112207
"540",0.279152615968455
"541",2.17438985920183
"542",0.291637421774489
"543",0.444148293604235
"544",0.0528682383348594
"545",0.394121612553354
"546",0.122991858513562
"547",0.204124959180137
"548",0.886871874826367
"549",0.681212397067102
"550",0.438471934613916
"551",0.689853555415864
"552",0.36964526148224
"553",0.537297215785359
"554",0.882267755610614
"555",0.0991696514166914
"556",0.326934080760736
"557",1.07517824983205
"558",0.371594310874914
"559",0.539418443438265
"560",0.367537810826786
"561",0.620808882674167
"562",0.980656198665098
"563",0.0930670271860466
"564",1.24492041751282
"565",1.11025076478125
"566",0.0714477168046988
"567",0.483973583040925
"568",0.738111480872246
"569",0.303668478461025
"570",0.453486200794205
"571",0.724672035082577
"572",0.231351774580382
"573",1.84699633037773
"574",0.880694739686991
"575",0.0380319118173317
"576",0.537655920117766
"577",0.795080093857542
"578",0.498700495269689
"579",0.674004265508214
"580",0.420925657280705
"581",0.546629320584483
"582",4.06483060414653
"583",1.86183893826996
"584",0.533037888636207
"585",0.662345761070723
"586",0.554149902493625
"587",1.23365508754831
"588",0.121422281319445
"589",0.0312605390807132
"590",0.763989219234433
"591",0.748154524123768
"592",0.675692510038436
"593",1.28365477745678
"594",0.226503634429002
"595",0.0703974011038746
"596",0.319249763209931
"597",0.0457599990154428
"598",0.433261767591967
"599",1.33561292988379
"600",0.964360941460928
"601",2.81744066029985
"602",1.37323201569318
"603",0.166743055759851
"604",0.355107424135034
"605",0.0330545738540389
"606",2.83300620855131
"607",0.610864452820469
"608",0.755833085196252
"609",0.546823849773163
"610",0.601043058028975
"611",0.841813219611533
"612",0.454890718506826
"613",0.34780012981883
"614",0.392948952192622
"615",0.0406363963944048
"616",1.24359361964596
"617",1.16990878429537
"618",1.97139382353972
"619",2.40796960907476
"620",0.427830218152328
"621",1.80060478229685
"622",0.00806071039114322
"623",0.0998964472734309
"624",1.18691401903626
"625",0.813368035492363
"626",0.0365449253124177
"627",0.663316897958606
"628",0.0808715182655892
"629",2.37471088345089
"630",3.04154003698847
"631",0.425403351550336
"632",1.16611230224789
"633",1.8073998718287
"634",0.040892158066801
"635",0.154074538242329
"636",1.20387516900437
"637",0.729944434097788
"638",0.155620093175492
"639",1.28735788627522
"640",0.0478910174328726
"641",0.419147715500959
"642",0.291583374827415
"643",0.206746977248766
"644",0.159686644813725
"645",0.717164408607158
"646",0.517901339748757
"647",0.135337663356605
"648",0.0722555580412175
"649",1.84726144376933
"650",0.445944206839377
"651",0.188254236779264
"652",0.158945545572769
"653",4.67675677601405
"654",1.11497712856812
"655",0.298463055151296
"656",1.90997919381263
"657",0.191322198456836
"658",1.95781656576265
"659",1.2068290329983
"660",1.27181536667355
"661",2.32085989498295
"662",0.481512043048273
"663",1.38839155047569
"664",0.720567269009679
"665",1.70199375602394
"666",2.58621351444016
"667",1.44387867021635
"668",0.422387487616959
"669",0.12177759762872
"670",0.0301477411849337
"671",0.0649613909555859
"672",0.380868212350076
"673",2.8437921602636
"674",1.03190219626621
"675",1.32363595131246
"676",0.505351826183863
"677",0.386136240203987
"678",0.0324068250475111
"679",0.0191099460717741
"680",0.234865812355881
"681",0.564264064258361
"682",1.2374208210946
"683",2.74195782008917
"684",0.0336840883357227
"685",0.248784828302148
"686",2.31198759385253
"687",0.169906201404887
"688",1.91487512030209
"689",0.102181007134748
"690",0.104682339109471
"691",0.489310671730743
"692",0.336848774815088
"693",1.84372260778579
"694",1.39583435840166
"695",3.17778074343488
"696",2.02069179584754
"697",2.35046386579627
"698",0.770715483004587
"699",0.321971148821887
"700",0.0294890337828641
"701",1.22146243755635
"702",0.550238239015501
"703",1.44010924955589
"704",0.723226669534803
"705",0.536341490419386
"706",1.27789672538089
"707",0.242034472491626
"708",0.0391495009357636
"709",0.505339694256632
"710",0.760399025677387
"711",1.79838894911046
"712",1.03618333854341
"713",0.294645584254913
"714",1.96775145351413
"715",1.05780418809181
"716",0.0200798850391176
"717",0.0839178663465408
"718",1.67143538950566
"719",3.90413246595872
"720",0.355850186732554
"721",0.829275787675786
"722",0.239675922075465
"723",0.868151447210886
"724",2.24000987812429
"725",0.615674631110021
"726",0.221637584497824
"727",0.609584911898538
"728",1.20882745027871
"729",0.848582870419188
"730",0.421667086945881
"731",1.50808004726641
"732",0.223939288426172
"733",0.703126727956826
"734",0.316344052236844
"735",1.12925006488421
"736",0.471255706658552
"737",2.58149102235743
"738",0.73436317267119
"739",0.233929805976986
"740",1.8804315513986
"741",0.874628985189371
"742",3.14524630579563
"743",0.745748083106273
"744",0.604599843138492
"745",2.55109217716118
"746",0.446395366824485
"747",1.21659952603349
"748",0.558373299180777
"749",2.63811572389958
"750",0.373221919885823
"751",0.0683778563840761
"752",1.08336908022187
"753",1.82659307171894
"754",1.72776314092755
"755",0.6405607184077
"756",1.93538432830104
"757",0.0158159482359128
"758",0.872302129832876
"759",0.388619168517324
"760",3.16963153080386
"761",1.1654038997794
"762",1.75477722679225
"763",0.440774059814441
"764",0.641707263023525
"765",1.14427560800022
"766",0.0947239741685127
"767",3.30500039706464
"768",0.714581303067488
"769",0.414669690476907
"770",3.11896912774011
"771",0.47677590397301
"772",1.39610862850604
"773",0.670725201999957
"774",2.65288941147656
"775",0.457289724514916
"776",0.956448343922875
"777",0.991028823757577
"778",0.699418341023534
"779",0.154368150848697
"780",1.00276312441439
"781",0.962740614817622
"782",2.21974530180448
"783",0.00298116681771679
"784",0.618805102148018
"785",0.10713219277397
"786",1.44883975765269
"787",2.24409740848472
"788",3.63278451391318
"789",1.08226394829248
"790",0.275345018168876
"791",0.624636401209262
"792",1.13957553453916
"793",2.03667551300447
"794",0.360978713316529
"795",0.810889709516553
"796",2.76202713866427
"797",0.304817760290651
"798",0.115725043365202
"799",0.9525894051681
"800",1.35714456725104
"801",1.23509061941914
"802",1.16455989637189
"803",0.420966759681344
"804",0.121126884127503
"805",0.227508805949643
"806",2.05375766419748
"807",0.465240876574616
"808",0.183815297044508
"809",3.77912896356896
"810",0.362140178628318
"811",0.24610997729383
"812",0.210434590182043
"813",0.500979105738195
"814",2.13829937985939
"815",0.429726754232393
"816",0.0761153369948462
"817",0.0582138489518728
"818",0.252880929492014
"819",1.29460146298509
"820",0.930014472580591
"821",0.307915772271383
"822",1.00076294404079
"823",0.26710390705954
"824",0.0662945092773878
"825",3.02500539782113
"826",2.03718208177526
"827",3.34860697803564
"828",0.192388034821263
"829",0.129964579570561
"830",1.08848834084197
"831",0.997604159307897
"832",0.408205981519851
"833",0.989874392065671
"834",0.287350688639518
"835",4.07207201714287
"836",0.0336881600650039
"837",0.655547381247525
"838",0.691343701307799
"839",3.08462043278825
"840",0.0367087770726059
"841",0.900470417185395
"842",2.12675198475772
"843",2.71992219578944
"844",4.75277510129198
"845",0.0692607260883212
"846",1.19642827555166
"847",0.036451292628766
"848",0.897053422922235
"849",0.172744497740417
"850",0.340616942237277
"851",0.377965201576814
"852",1.93534898828438
"853",2.09064407821633
"854",1.9974124511901
"855",0.515747188286229
"856",2.59943945985072
"857",1.23884162482713
"858",1.75182522079152
"859",2.40225689314912
"860",1.65603870887859
"861",0.888378978976611
"862",1.7620729808261
"863",0.0978127130298884
"864",1.38947471274856
"865",0.825993505475774
"866",2.95595709333058
"867",0.615171939283461
"868",1.77764630757371
"869",0.392798356689535
"870",3.47002602066666
"871",0.107949581101138
"872",1.21588969262182
"873",0.401783929477175
"874",0.30214480076964
"875",0.503933172092422
"876",0.533892742854047
"877",0.0129860929997571
"878",2.01324717348215
"879",2.48864960921368
"880",1.33776612999885
"881",0.778074777656927
"882",2.45033140718018
"883",0.75669905987039
"884",0.271064792196829
"885",0.851854590748288
"886",0.319951939136981
"887",1.33313816855303
"888",1.8525148362392
"889",0.118178670009651
"890",1.20920449078025
"891",0.652208147881242
"892",1.4968817465235
"893",0.1522510719079
"894",0.175462425365434
"895",0.162849110867446
"896",0.333124531207831
"897",0.0190896856474682
"898",0.559454522357061
"899",0.490411843945381
"900",0.942757810897594
"901",2.67557722208833
"902",0.443379655685071
"903",2.71060305822765
"904",0.133640717130739
"905",0.0243118962274862
"906",0.670583278115664
"907",0.0203793792549115
"908",0.979945972029338
"909",2.82347294579143
"910",0.366944746187815
"911",0.0306979223870569
"912",0.948211642407288
"913",1.03043861400147
"914",1.33898558014609
"915",0.315872827493263
"916",1.57686952508996
"917",0.00260909135405953
"918",0.414117344549962
"919",0.111163945106091
"920",0.129570268502474
"921",0.657860514383157
"922",2.2124476621639
"923",1.34049095469726
"924",0.296089530380608
"925",5.1305618765906
"926",1.35809730001056
"927",0.13044115098251
"928",0.46349168949566
"929",5.89215813485545
"930",0.853717626662236
"931",0.354093271535593
"932",0.91055904480188
"933",0.631010054250608
"934",3.05440799352654
"935",1.24746231594347
"936",0.960304635987817
"937",0.417094517389598
"938",0.0408285187667126
"939",2.66204241624576
"940",2.10910619267667
"941",0.121241483788986
"942",0.557086073219419
"943",0.0602281621347367
"944",0.737589513180449
"945",0.10247610480308
"946",0.544921176826263
"947",0.41968520073877
"948",1.04603480792815
"949",0.0108352443687452
"950",1.21468960951825
"951",0.548952173527245
"952",1.33613576842267
"953",2.1201561666235
"954",2.63571816034581
"955",0.762243122453111
"956",3.65896102254481
"957",1.63352064087736
"958",1.29692956101378
"959",0.0353641649866319
"960",3.53377123646866
"961",2.8040042065348
"962",0.210209499828733
"963",0.0848942221850218
"964",0.503477793499515
"965",2.32146099219525
"966",0.302152048300392
"967",0.250057789490565
"968",0.145297121167272
"969",0.0715492773895163
"970",0.391716726001475
"971",1.71383518689293
"972",1.43492755666174
"973",1.30464086541198
"974",1.23456619642237
"975",2.00387944249445
"976",0.0221530011818781
"977",0.336787510350659
"978",0.277352878464745
"979",1.85615391639803
"980",0.323563440145551
"981",1.22769659829337
"982",0.848993612216814
"983",0.841095853294552
"984",0.474818706322651
"985",2.33160682498655
"986",0.396226470484136
"987",2.22146706261571
"988",0.198924853992123
"989",0.69679408799847
"990",0.898320411580511
"991",0.028584885609138
"992",3.62444929213736
"993",2.53742085644155
"994",2.19523856124167
"995",1.42243799636238
"996",0.590272906974152
"997",0.945758638297714
"998",1.39429984318368
"999",2.26141021314592
"1000",0.669950193220323
